Emotion,Text
anger,geus atuh tong mewek kucinta atuh bro geuleuh siateh jalu maenya jalu mewek goblog lemah
fear,hareudang kieu gabisa mikir pengen ngerjain biar adem tapi sieun guludug susah amat mau lancar jaya skripsian di teras
joy,duka kunaon ari timimiti kaptenna mas har teh sok atoh jeng optimis
fear,wayah kieu ya alloh empah kamana sih can uih meni melang jeung hariwang eneng
anger,aduh kehed jingan sia monyet
anger,waspada kudu ngan tong sieun geura lebar imun sia dipake kakuras ku loba kasieun mah hepan we enjoy tapi tetep siaga waspada tong loba lalajo pidio ganas corona jeung lobakeun ngadoa
sadness,sedih euy waktu asa tereh amat nepi ayeuna can lulus lulus kumaha ieu
sadness,bener2 ieu mah astagfirullah kakara nepi ka ngaluarkeun cai panon ninggali adi gering 
anger,bedegong pisan budak teh jadi hayang neunggeul
fear,serem ningal nu ka giles di jalan ampe darah muncrat gttu
sadness,titi mangsa tina rumasa kedal hate pangjajap rasa kedal ati nyuuh ka gusti sjud raga ka nu kwasa dunya caang lir ibarat berang rasa hariwang moal kasorang waruga taya nu boga tulang iga taya pangawasa iwal ti gusti nu maha suci simkuring sumerah diri
joy,mung ngadangukeun lagu2 sunda teh ieu hate meuni kumaha kitu sorr sorr duuh bingah kitu
sadness,euy nalangsa gini hidup teh pengen keluar jalanjalan tp maenya sorangan kabogoh eweh babaturan eweh karunya pisan nya aku
fear,sarieun yaa awloh ningal nu tabrakan
fear,sok sieun dosa di itung da asa karek kamari teu di itung da panasaran ajig 
sadness,dina jojodog diuk sambil moyan teu karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
sadness,aya kaduhung hanjelu naha kang emil teu janten gubernur ibukota negara
sadness,lungse tuluy ragrag cai panon ningali kalakuan diri sorangan nu iraha benerna 
fear,kalem ath ng stalk deui da sieun v ngabirigidig
sadness,he eh perpisahanna ge meuni sedih jiga nu 3 musim sareng persib tpi pedah ngakat d era eta jd memorable
sadness,sok saredih amel mangat para pejuang
anger,ngaran weh mahasiswa islam sahanteuna islam islam teuing mah cik perilaku na siga mahasiswa atuh bro datang ngaruntah sugan di bersihan hanteu goblog pisan
anger,naha iye budak gelo pisan bangsat goblog maneh 
fear,tutup weh lah pak karagok palaur soalna ieu mah
sadness,naha urang mah watir bisi rumah tangga maneh ancur we ereunan euy karunya keluarga
joy,asa ku nikmat kieu gogolehean bari ngupingkeun lagu papatong koneng versi koplo
sadness,di alam baka cai soca ngeclak mun emut kana dosa rumasa raga lamokot dosa ngungudag dunya taya reureuhna teu kabayang kumaha engke
anger,songong karek kelas 10 oge can ngasaan di doded ku aing mun sia lain baturan si eta geus di leyek ku aing mah 
fear,ehh aratos ath meni sarieun kieu ku uka hapus ieu
anger,ceuk aing tonjok anying awak gede koplok
fear,waraas jeung keueung bulan puasa ayeuna kudu sagala munfarid
anger,naon sih maraneh teh goblog maju kadieu sia teh anying goblog wawanian sia kadek sia ku aing
fear,ngadegdeg sieun barca eleh
joy,ternyata aku masih berharap euy sama kamu apalagi dikasih harapan gini mah makin atoh hahaha
sadness,liat di ask fm asa pengen cerik uy karunya da kumaha lagi jadi serba salah ke akunya sama kekamunya juga
sadness,ihh ni saredih ningali kidz now di tribun kalakuan na teh geus aneh2 perlu edukasi tingkat dewa ieu mah karunya zaman
joy,ya alloh abdi bingah tiasa sapa salam srg anjna
anger,lamun sakirana butuh tong sok nyapirakeun goblog rudet pisan
sadness,manah anu raheut ngoceak maratan jagat manah anu peurih ngoceak maratan langit nalangsa anu ageungna
joy,ka imah paling nikmat teh lamun saharian geus cape balik mandi gogoleran sabari jendela dibukakeun duuh nuhun gusti
fear,serem kieu njirr di gebugan meh naon sateh maen gebugan
sadness,sedih banget ya alloh karunya teuing teu aya nu jajan sing sehat selalu mang lancar rezekina amin
sadness,aduh rasa kecewa t bisa dibendung kudu kmh atuh persib teh sebagai bonjovi bobottoh nonton di tv keesel jeuung sedih ningali persib main sebagai tuan rumah dengan dukungan sporter luar biasa tetep eleh
sadness,urang ges baheula kaleungitan dika nu nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah
fear,abi ge kapikiran kieu mun mudik kamari2 teh tapi malah sieun dijalan na keh kalah kena
anger,ai bbm aktif bc bc test aktif teh biar apa sih gengs beunget sia tah anyeng aktif keun mah lah pusing
fear,bisa molor jar sarieun
sadness,mana teuing eta indungna keur mah ditaranjangan ditalian atuh anying karunya anak batur meuni pereum benta kitu eta
anger,jelema teh lieur kieu wa gara2 persekutuan corona isuk pageto lamun manehna keneh aya obroleun tsunami2 deui urg gedig weh tuman
fear,teu niat mreun jd marengan nana sahayuna ih anjir muringkak pang ulahna kyk gitu
anger,manajemen nu alus dilepas ari nu butut dicokot
joy,waduuuuuhh awak asa coplok hate bungah kacida 
joy,mun aya nu nanya ayeuna mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu nyangka pisan
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud di caffe bari cing calengir bagong
anger,sianying tolol bat kalakuan sia
sadness,ngeclak cai panon ragrag kahandap tempo nyieun kasalahan
sadness,nyalindung kanu jadi indung nyarita kanu jadi bapa aya tempat nu paling nyaman iwal ti lahunan kolot sorangan nyurucud cai panon nalika abdi sumujud dina lahunan bapa sareng mamah
anger,viralin viralin bengeut sia anjing lah beunghar kakarak oge geus ngalunjak keun ku gusti allah hayang teh di harita cokot da babi ciga nu ngalaman wae kasusah sia sia susah mah ka saha mun lain ka keluarga aing
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
fear,hujan gede cuma berduaan sama mikha di rumah meuni keeung kieu atuhlahhhh 
anger,lah wkwk sia teh saha anjing riweuh antil tumorow antil tumorow babi
anger,ari jadi jelma ulah sok balaga bisi boga baraya
fear,gobs muringkak aing
sadness,yaallah gera angkat yaallah musibahnya saredih pisan
joy,alhamdulillah dugi bumi hatur nuhun gusti tos masihan kalancaran hatur nuhun barudak kalian semua luar biasa
anger,fabiano teu main pisan jeung ges tuir kitu dipertahankeun ai mas hariono dipiceun ngutek atulah persib
anger,di imah biasana ge jumatan sateh goblog giliran dititah jumatan pahela hela ka mesjid bagong siah
fear,gamau bayarin akulaku kredivo shopeepaylater gtu pa apalagi buat yg nganggur neangan gawe kudu diimah dagang keliling eweuh nu meuli da geus sararieun batur didieu teh bapa skincare abdi ge tos seep pa cik atu gratiskeun guardian jeung watsons ogenya
joy,bungah ningali keakraban bobotoh jakmania beberapa wkt terakhir ieu teu kudu muluk muluk berharap damai segera terwujud biarkan mengalir weh secara alami gausah dibuat buat
fear,punten bade naroskeun saklar lampu di taman lansia sareng taman cibeunying palih mana meuni keeung pararoek 
joy,olahraga cape mandi air anget nikmat dunia
fear,serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal peuting sok ngadenge wae sora kieu
sadness,kadang mah ngerasa tos teu kuat gusti pasrah we lah kumaha ge tos aya nu ngatur tiasa iklas we ayeuna mah
sadness,hate anu tadi na bagja jadi peurih kacida walakaya ku luka ti sia ayeuna
fear,sieun asli mana caringin deket cikukulu aya odp jir
sadness,sedih euy keur gacor teh kalah liga di hentikan mugia selalu di sarehatkeun sadayana
anger,mun geus anjing mah da kumaha euy wasitna ge kudu rada dipantau
joy,hapal 1 juz juga alhamdulillah pan bapana mah boro2
joy,meh maraneh ngeunah seuri weh pan kami tugasna menghibur followers nu rarungsing
fear,saya mah palaur teh upami paratuh diperpanjang psbb na hadeuuuh ripuuh
joy,cape beteung yah nyakakak sama khs 
sadness,anjing sedih pisan tablo aing tewas
fear,ieu aing asa hariwang asa adil anying lengitken pangarumasaan ieu gusti
anger,sia boga hate sugan sia ngomong naon wae ker baheula kehed beunget sia anjng emang paeh weh sia
anger,awewena belegug teu pd dtang ka dukun botak jg daek d kitu iy jiji jijiiii tablo
joy,punten riya dan sombong euy atuh da bingah sarasa mimpi punten aduh atuh da bingah pisannnnnn
fear,cobaan geura datangan warga yg status pdp make apd lengkap panas hareudang nya sieun dieuh
sadness,di imah sarap sia goblog lain nga jedog nararongki rujit aing nempona ge di bejaan alus nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
anger,apa atuh ini teh kekinians tapi keblinger cik atuh lah nga adminan akun official persib teh baleg saeutik mah jangan kayak gini caranya jangan malu2in ya punteun pisan ini mah
fear,sok asa hariwang tehh lamun ningali budak kiwari anu aga egeu arap ap eureup eup nalika nyarios ku basa sunda cobi lamun dibiasakeun jaman
sadness,peurih nya min abi ge pernah ngasaan da
sadness,asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam geus lain mayoritas di indonesia 
joy,bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi hoyong geura uwih ka bandung
joy,di kebon binatang ieu meureun anu ngaran katresna teh hat ngalayang bungah unggal ningali ci amang teu weleh inget wae ka salira
sadness,gusti pasihan kasehatan nu ajeg ka istri nu dipikanyaah ku abdi nie asa teu wasa ninggal na ge udur deui
fear,odp covid19 udh ads tmpt kosan aku ih sieun pgn di ciwaruga balik nguli langsung tp takut
joy,ajig ngadon babarakatakan kieu ningali persib teh ieu mah eweuh tegang tegang na
joy,abdi ngaraos bingah ningal iket sunda mendunia deui hehe mugi sadaya budaya sunda g tiasa ngiring mendunia pa
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon urang sadaya tiasa pendak deui sareng romdon taun payun
joy,ayeuna mun aya nu nanya mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu nyangka
fear,hujana meuni gede tur palaur ku petir mudah2an citarum teu luber
joy,alhamdulillah hahahahahahaha bari seuri asa bodor bieu mah da antique
sadness,duka kunaon ieu cai soca teu taun liren liren ngucur dina shalat ied boboran ieu asa seeur lalampah anu awon teh hampura samudaya kalepatan
anger,lamun sia jalu engges di galey ku aing mah demi tah ngan ngahargaan we aing mah sia awewe 
sadness,naha sarua pisaannnn gustii sok saredih
anger,goblog pisan saban taun nu dimasalahkeun ngan ngucapkeun natal hungkul masia rek ngucapkeun rek nteu ge bacot pisan
sadness,uwow hayang ceurik ajiggggg perjuangan aing jang awewe sia sia nyeri hate pisan
joy,meuni bungah boga batur jago sunda i lop you eureun2
sadness,sedih pisan liat live stream mekkah ngeshootnya ngga di gerbang atau dalem masjidil haram nabawi lg tp dari atas atau sekitaran masjid karena ngga ada orangnya
fear,teu sempet foto sieun langsunh uih wae ya ampun teu puguh balanja ge asa karek masuk jiga nu uang kaget kaluar ngeri ath
anger,mun geus anjing mah da kumaha deui euy wasitna ge kudu dipantau
joy,persib 2 0 persiwa 2009 alhamdulillah ngora urang berarti
joy,alhamdulillah meuni nikmat mam srg pencok kurupuk tapi nging aduh ya alloh
sadness,yuhu mang sakapeung mah asa nalangsa naha bet babeh kudu tipayun dipanggil ku gusti allah
joy,bahagia mah kudu mewah loba harta sagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan oge alhamdulillah bahagia
anger,tungguan weh nder kamu sukses pasti hyg balik deui ke ge mun teu ngajak nikah pasti minjem duit lalaki bangsat bedul siah goblog pisan euy 
anger,sia make baju oren herepeun beunget aing mun di halangan ku indung urg ges di acak acak beunget sia sieu ka dulur sia aing mah
joy,mah make sarung teh sok atoh naha nya embung weh muka sarung teh padahal di sunatan namah ti leutik keneh ayeuna
sadness,di bumi asa cuang cieung ari nyalira dede nju t dmang th hariwang t aya rencang pakumaha sok jug inget ka kolot ari tos kieu th
joy,ningali budak leutik 2an cewe cowo mawa ukulele di stopan dago dukomsel digeroan ku pengendara roda 2 dibere amplop bungah na nepi loncat loncat nuhun cirambay
sadness,ku alesan hayang mandiri kapopohokeun ku ieu diri ku alesan geus gede anjeun raheut na hate ema hampura
joy,hayang seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
joy,aslina ih abi pernah karek ngadenge sora si cepot hungkup ge geus babarakatakan kuatka peureus kadut
joy,kamari ge cenah poe mamak urang mangmelikeun bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah pisan padahal ngan makanan
anger,naon sih anying riweuh pisan si bagong sia pengangguran mun nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
anger,kehed sia anying tebisa cicing pisan sia anying ceuk aing diuk didinya sia diuk didinya sia jelema apa monyetsih ppppffffftttt
sadness,ujug ujug koh reumbay asa nalangsa 
anger,babangus sia teu di sakolakeun
joy,hebat si jenong aya di aussie bari ajrut tan huhujanan meuni bungah heheuy dedeuh
sadness,anying ieu film di sctv nyieun hayang leweh hayang aya di bandung deui mamaaaaaaaahhhh 
fear,suara nak serem pisan teteh jadi sieun ngadenge na
anger,yeeeh nya budak teh beunang pisan dibejaan geus heup heula geura uulinan na peperiheun engke kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh
anger,anjing kirakira moal mantuan mah ngomong tatadi atuh setan males eweuh wayah kieu kuotaan galey ku aing gera anjing teh
fear,yatuhan hoyong bobo tapi sieun mimpi mam naskun 
anger,saeroyi pake acara ketabrak anying goblog
sadness,sedih ayeuna ningali persib gusti berkurangnya mah keras tp kitu2 keneh tos kabaca
fear,sieun ada yg odp cenah untung aku anaknya betah bgt dirumah di padasuka
sadness,milu ngurucud cai panon ningali maraneh
anger,teu ngarti sia mah jadi preman teh goblog
joy,hatur nuhun gusti nu tos maparin karunia ka abdi dina dinteun ieu mugi enjing abdi kenging nu langkung sae aamiin 
joy,dulu mah nya nepi ka bosen aih ningali justin di tv teh eh mah bungah pisan mun ningali ayeuna
fear,asa hariwang liat yg pacaran di tl bukan karna sirik tapi da drama
fear,ngeri oge wengi ngadenge lengser
fear,meni pikasieuneun kitu nya kinten2 sabaraha tah ibakna minggu
joy,sok atoh mun status di like ku nu gareulis hahaha padahal mah da teu ngaruh naon ngelike hungkul mah
sadness,inget ka kolot inget ka kolot ukur bisa ngabayangkeun poe ieu kuring nyegruk dina lahunan pun indung ngedalkeun kabeungberat lalakon hirup jeung peurihna hate menta rido nu jadi indung jeung bapa najan geus jadi kodratna tinu kawasamah hampura abdi 
anger,sekarang dah puasa full tapi sedih anying da gara2 si corona romadon teh sepi we ah kieu romadon di imah di rumah kahayang aing mah siateh corona goblog
anger,goblog ajigg pemain loyal si mas mah teu ngahargaan pisan di eureunkeun
sadness,tong sare wae atuh coba weh yoga atawa zumba di imah sugan weh cageur duh balik ka imah enak euy urang ka lockdown meuni di malang sedih didieu
anger,eweuh 22nana di galey ku aing lah
joy,bisa ninggali maneh na seuseurian jeung hirup na terbuka sifat asli na oge tos seneng
sadness,ripuh sakabehna awak pikiran hate aya nu beres da nyeri hayang uwih hungkul nu d jabar cicing diditu ka imah
sadness,sok watir urang mah soalna babaturan urg nu introvert di bacotan ku aing
anger,hayang digaplok cigana kalakah twit ulang ini ditjen imigrasi urg nu bingung di komen eta ditanggap seneng bikin orang kebingungan masa kudu trus di serang
sadness,pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang teu boga duit bulan puasa waraas saredih
sadness,karunya sebenernya tanggungan keluarga teh gede pisan kaperluanana daek teu daek kudu nyangu kade mang hati2 jaga jarak sm pembeli na jg sing laris 
joy,mici mincot td aku bikin es nata de coco biji selasih nikmat pisan cot alhmdulilah menu anak kos aja
joy,harita pas nonton d medan persib menang meuni asa bungah hate
joy,simkuring bingah pisan ieu buktos yen sunda mah pamimpinna kedah adem ayem silih asah silihasuh silih asih sanajan simkuring hoyongna mah duet teh kang dedi sreng kang rk mung simkuring percanten kang dedi msih tiasa ngawangun jabar nu sae oge hatur nuhun
sadness,bd cumarios ngagentraan wae nu d pikahoyong mangga langkung mung tiasa pasrah sumerah kanu ngagaduhanana
anger,kehed sia anying tebisa cicing sia anying ceuk aing diuk didinya sia diuk didinya sia jelema apa monyetsih ppppffffftttt
fear,ayang balik betee sieun nempo kamar mayat 
joy,yaahh minimal boga bahan jang seuri nyakakak sore ini seger ieu bodor ti encib
joy,kang sule mah orangna kitu nya pikaserieun wae pokonamah etamah kang sule moal aya we nu ngelehken ngalawak na
joy,lolos alhamdulillah henteu ge te nanaon abi bingah ninggali permainan dan semangat juang tim anu punten benten pisan ayeuna sareng taun kamari
fear,bapaaak hampura neng bapaaak neng asa keueung kieu bapaaaak aya pakumaha
fear,teu niat mreun jd marengan nana sahayuna ih anjir muringkak pang ulah ulahna kyk gitu
sadness,ningali pm simamah dibbm ngeclak cai panon kieu gusti hampura mah aa sok teu nurut sok nyieun hate mamah kecewa
joy,hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
sadness,di tribun sedih pisan 2x45 full nangtung timur pang luhurna pdhal meli tiket sarua siga batur tp teu menang korsi pasedek sedek
fear,saya pernah kaditu pas backpacker nyalira tujuanna ka jogja bade ka tebing breksi tapi pas jalan uih ka kota deui ningali plang candi ratu boko dongkap sonten emang muringkak sih
anger,woy anjir anak dajal jahat banget blm aja aing baledog emang dia seganteng apa sih bangsat balaga
sadness,sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh naha bumi urang meuni tega kitu nganiaya ka manusa lamun diregepan ku urang pan bongan kalakuan manusa sorangan anu tiheula nganiaya alam 
joy,tos cekap bagja boga boga baturan siga maraneh ge menta nu lewih deui sahabat mh lewih ti sagala2na
sadness,raheut manah ku cariosan rujad awak ku di teunggeulan kade karma mah sok berlaku dak 
anger,fabiano teu main jeung ges tuir kitu dipertahankeun ai mas hariono dipiceun ngutek goblog atulah persib
sadness,aduh karunya kiyeu cs abi kabanjiran modol ge ka pabrik
anger,nya marukana kudu kumaha kehed sia teh maenya weh erek digeder indit subuh nyikreuh terus ngojay mah goblog cik atuh boga uteuk teh dipake mikir
joy,ngeunah seuri ya allah nuhun sing sarehat
joy,ke enjoyan yang hqq pisan gawe babarengan kabogoh bari ngadangukeun radio lagu2 na sundaan cuacana adem nuhun gusti
fear,asa hariwang nempo alam dunya kiwari geus hujan deui di bandung sebagian wilayah nju ka banjiran deuih
sadness,rumasa diri loba kurangna iwal sumerah neda hampura ka pangeran nu kawasa
anger,heh ajig saha aww maneh dieu ku aing di slepet panonna 1 1 1 1 1 pira ge baraha menit kehed boga suku ingkig sorangan siateh anak mamah geus mah menta menta ka kabogoh telat saeutik ambek sia mental peuyeum kehed siah
anger,di bandung mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge ku brdk bandung keneh di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu ge kecewa kieumah anjeng pisan lah
anger,anying naon cik atuh tong goblog2 teuing hirup teh make ngaletak wc si goblog surup gening hirup sia
joy,nembe tah eta kang kitu gening hawatos na ibu na rrencangan ge teu damel deui kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin rengse
sadness,sekelas pengusaha ripuh dibere korona mah komo aing misgom kieu
anger,geuleuh aing ka beunget sia dih siga nu heuh padahal mah beunget sia geh goreng jadah teh
anger,babangus teh meuni ngeunah pisan eta si mamang engke ge ka kepret ku sutet modyar
sadness,uing ge baheula anggota pramuka teu kieu2 teuing jadi asa sararedih uing mah
sadness,inget baheula keur keutik nempo haji geyot di diperempatan ged merdeka asa waas
sadness,sedih asli mang ningali rekan ojol di kitu keun wani na pas keur mabok hungkul sih eta opang
sadness,jiaaah karasa ka inget ngoceak batin kasuat2 manah asa teu daya upaya heueuh rumasa ieu salah kuring rumasa teu kawasa narimakeun
sadness,teuing har aing mah sedih ka maneh duaan awalna tapi teu nanaon sugan jodoh maneh engke leuwih baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan 
sadness,ti mangkukna kamari jeung tadi isuk2 hate teu geunah hayang ngajerit ti ayena mah ka harepna hayang seri cik tarik
sadness,mang euleuh punten ah tong nga upload photo korban na atuh meni asa wasa ninggal na ge
sadness,ayeuna sedih hariono indit ti persib sedih karena pemain sekelas yosep nandang asup persib baheula
fear,asa hariwang asa puguh kieu ya allah ya rab
fear,angin naaa meuni ageung duh sok palaur ari kieu th mangkaning imah nu dicicingan ku uing mah dikurilingan ku tatangkalaan
joy,asane teh meuni bungah pisan mun ningali o0m didi ngalangkung di beranda twitr abdi
sadness,diuk dina jojodog sambil moyan karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
fear,wayah kieu ngadenge sora manuk uncuing anjis jol muringkak
anger,mana jelemana mang podaran ku aing 
sadness,repeh sanajan ripuh kudu bisa ngabelengeh sanajan hate hayang leweh hirup kadang teu bisa di tebak jalan cerita na 
anger,tampiling padahal mah ku si emakna
anger,naon sih anying riweuh pisan si bagong sia pengangguran mun teu nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup 
anger,tong ngabangus dina fb bisi didagor ku aing samaruk aing sieun ku anu leuwih gede ti aing
joy,indah itu ketika hudang sare anu dipikahayang didepan mata tinggal melesat nuhun gusti
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak sareng romdon taun payun
sadness,perih hirup didunya deket kana dosa deket kana maksiat mugi gustii sing dikuatkan iman islam abdi 
sadness,dilembur mah mending lockdown ge boga keneh beas jeung aya nu nyangu karunya nu di perantauan mudik dilarang warung tarutup gawe libur teu digajih dibere dahar ku pamarentah henteu
joy,nyakakak seseurian baca gambar ieu rt infosebel inget baheula aing dimarahin operator 
fear,seandaina pindah warga negara jiga pindah kontrakan aslina da mending kaluar tidieu geus sarieun ningali ka ayaan na 
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba pisan kenangan eta foto foto alika puisi puisi aing di kamar keur alika teu kuat aing ceurik deui di kamar
anger,si tai mah ka aing teu sorry sorry acan padahal aing nu kagandengan bagong
joy,alian pernah manggih duit tina pesak calana nu geus lila aing bieu men manggih majuta ni asa bagja euy aslina
anger,bencong laknat wani na anjing deuleukeun sia kadieu ku aing buburak sia di kandang
joy,meni bagja ningali bandung kiwari gustii nu agung 
anger,bosen hirup jigana mh loba gaya jeung teu di helm deui teu boga pikiran jiga bangsat nu di udag mun cilaka mh nu hariwang kolotna ngabiayaan rek kamana atuh boss cik atuh mikir da lain budak
joy,ge cenah poe mamak urang mangmelikeun kamari bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah pisan padahal ngan makanan
fear,ini kenapa meni gak ada kabar banget ihhh asa melang pisan ini iiih teh
fear,engke bulu kuduk aing tegak berdiri sieun euy tapi daripada kepo
joy,nikmat pisan sareung raos nya teteh laukna tutut tur keong imut waktos aralit kapungkur 
joy,hebat si jenong di aussie aya bari ajrut tan huhujanan meuni bungah heheuy dedeuh
anger,naon aisia goblog gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing diduruk eta heuncet maneh belegug pisan jd jelema teh koplok
sadness,sedih ningali persib ayeuna gusti berkurangnya mah keras tp kitu2 tos kabaca
joy,apresiasi kanggo lini pertahanan nuhun abi bungah ieu 
joy,ningali senyum maneh oge urang mah tos bungah komo deui lamun eta senyum ka urang
joy,ngarasa bingah gaduh pamimpin nu linuhung inovasi
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge teu damel kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin nembe rengse
sadness,deudeuh teuing jang mugia lebet surga na alloh
joy,boga kabogoh bageur nuhun gusti
joy,asa ngeunah seuri nempo nu ngamuk kana motor aya aya nu ngamuk diobok obok satgas
sadness,sok hyg balik ka kosan trs ceurik sepuasnya tanpa ad org yg komen komen ajig
fear,ayeuna haduhhh asa keueung kieu lila teuing di cai teh mah euy asa muringkak murinding bulu taeun ieu teh heuheuheu
anger,di caffe pelatih wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong
sadness,ayeuna sedih ningali persib gusti berkurangnya mah keras tp kitu2 keneh kabaca
sadness,di tribun ihh ni saredih ningali kidz zaman now kalakuan na teh aneh2 perlu edukasi tingkat dewa ieu mah karunya
sadness,sedih pisan eta asli lah kami geus nonton sampe beres
fear,jalanan teh ramee tp naha asa keueung kieu loba mobil patroli 
anger,emg kaayaan urg kieu ayana ayena disebut madesu ge ngan aing gs ngaluhuran sia di leyek ku aing mah sirah sia engke
anger,punten nya di jagi eta babangus teh bisi ka centang ku aing
fear,gebleg paling ges hoream ngadenge lengser wengi
fear,asa hariwang kieu ewag si bos mere info aya nu geus odp duh lah
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu aya suara2 teh meuni asa saredih teu tiasa deui netepan ka mesjid ti mesjid
joy,alhamdulillah bingah ningal barudakna sareuri deui lalajo si tayo
anger,puntenan pisan ieu ka cimanuk mah cik atuh anyinc setan iblis babi bagong batur th rek malodar garoblog ecreug geura bisi palidkeun jin iprit neleu kalakuan saria siga kieu mah wereu blog ehh gusti ampun ka pangeran
fear,serius sebulan lebih tanpa ada suara mesin di rumah tuh keueung luar biasa mesin pencetak uang dua duanya abis sama api padahal menjelang lebaran lebaran satu satunya wkt penjualan sarung rame
fear,kitu seteh yang urng mh sien mnh indit jng batur matak loba curiga
joy,kang sule mah orangna kitu nya pikaserieun wae pokonamah etamah kang sule aya we nu ngelehken ngalawak na
anger,alus jeung pas pisan eta judul tulisanna si abu janda mh emg pantes disebut anjing rabies anjing setan kudu dipaehan eta jelma
fear,odp covid19 udh ads di ciwaruga tmpt kosan aku ih sieun pgn balik nguli tp takut
fear,ka tasik apa kabar ciamis sedi aku tu cape kudu ameng na bumi caket alun2 ge jam 10 asa keueung tiiseun
anger,bodo sateh meni hayang di imah nakol nyaho di titah cicing kehed
sadness,sekelas pengusaha wae ripuh dibere korona mah komo aing misgom kieu
fear,serem kieu njirr di gebugan meh naon sateh maen gebugan wae
fear,sok sieun dosa di itung da asa kamari teu di itung da panasaran ajig
sadness,nu mere kahadean jiga bantuan teu tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku sabar
joy,nuhun gusti atas rizki mu meski pengangguran aku masih bisa piknik bae sorangan wae ge da nimbel sa rantang
sadness,cing atulah ulah mawa mantan sok rada nyeredet kana hate mantan mah knangan
joy,geusan ah rek ninyuh kopi hatur nuhun yah semoga kalian asup surga ngeunah seuri
joy,aku ga pernah jerawatan twinsss mangkanya ini teh meuni bungah gembira riaa
anger,rudet goblog psbb teh kabeh tempat dahar 24jam tarutup
fear,kawas angin nu teu reureuh gumelebug kaulanun ieu hat ngan tutunggulan ba asa lewang asa keueung enya ku seueur sametan nu teu acan kacumponan
fear,macaan replyan jeung twit bayavvak eta asa hariwang bahh asa mni bebas eta komo deui abi kagungan murangkalih istri hariwang duhh
anger,pedo goblok anjing modar siah babi
