Emotion,Text
joy,bahagia mah teu kudu mewah loba harta sagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan oge alhamdulillah bahagia 
sadness,boboraah ngawas pamajikan batur pmajikan sorangan ge tt k talingakeun 
anger,anjing eta budak letik keneh wani ka awewe si aniing setan budak haram hungkul kesel
anger,awas sia setan damri mun patepung irung jeung aing di galey ku aing jeung aci 
sadness,saredih kieu gusti janten anak rantau teu tiasa kamana2
anger,salah sorangan beunget sia hicing wae nyaho siah aing beunget sia boga masalah jeng batur anying
sadness,saleresna alim patebih teh mung ka gusti urang tiasa sumerah kedah kieu nasibna ukur cimata
anger,beunget sia rata seseuh tah beunget anj nk bencong da sia mah keparat luh dasar badjingan sia
anger,sia tah tai bagong seuseuh bengeut sia goblog 
anger,mun koroyok k slembur tuman kawalat k kolot kehed 
anger,mikir atuh anjing jang bobotoh luar bandung jauh jauh hyg nyaksikeun macth ieuge malah ku brdk bandung di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu di bandung ge kecewa kieumah anjeng pisan lah
joy,dbolak balikk kalakah ngagakgak abige aya kukituna
joy,meuni bingah ningalna ya alloh mudah pas 02 kengeng cipanas cianjur atos siap insya alloh sae kapayunna amin
anger,lamun sakirana masih butuh tong sok nyapirakeun goblog rudet
fear,sarieun kemarin di riung bdg udah ada yg corona suganteh bohong 
anger,manajemen masih cicing wae berusaha neangan pelatih anu berkualitas fix sia manajemen
joy,nukasep jeung nugeulis alhamdulillah sudah mualaf ngiring bungah tur bagja 
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge tadi damel deui kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae ti abdi 600 losin rengse
joy,alhamdulillah meuni nikmat mam srg pencok kurupuk tapi nging aduh ya alloh
fear,can wani ah bisi gagal euy ge ngadegdeg sieun jol pareum tadi
anger,asa kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
sadness,duh gusti cai soca teu tiasa ditahan nalika suling gugupai kana di sawah manah nyeredet kana hate hoyong uih ka pilemburan malikeun waktos janten budak guyang di balong ngurek belut teterengkelan kana tangkal tatangga gusti waas ku sulingna
anger,naha iye budak gelo pisan bangsat goblog maneh 
sadness,ti jeung tadi isuk2 hate teu geunah hayang mangkukna ngajerit ti ayena mah ka harepna hayang seri cik tarik kamari
anger,baso malang didagoin ti teu dateng2 anying ker eweuh duid mah malah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli kamari anying dasar goblog sia anying hilih dasar anying goblog pisan ayeuna
fear,asa hariwang asa teu puguh kieu ya allah ya rab 
anger,unggal poe sender awewe tp sender na teu bisa ngahargaan perasaan kabogoh si lalaki make bahasa kita rutin hs dan kissing juga bapa sia solat tahajud ajgg
sadness,tapi angger pak ning ah patani nu benang gusur mah aya waeee karunya petani beuki seer proyek nya beuki wee seep mata pencaharianna punten regepkeun pak
anger,jangan kaya gitu bren jadi jelema bisi loba nu nga galey 
sadness,sayang anjen ngadangu ngajerit hate neng ngarepkeun anjen balik deui
sadness,nyeredet hate ningali ngeplak caina 
joy,mung ngadangukeun lagu2 sunda teh ieu hate meuni kumaha kitu sorr sorr duuh bingah kitu
sadness,asa wasa ninggal pa ketu mugia aya dinu lindungan allah sehat walafiat paketu alfatihah
anger,baso malang didagoin ti kamari teu dateng2 anying ayeuna ker eweuh duid mah malah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli anying dasar goblog sia anying hilih dasar anying goblog pisan 
sadness,iyah pasrah we abi ka dae mah sok tiasa kkumaha
sadness,merinding anying ngadengeken nu takbir walakaya sorangan mah bisa nanaon pikasedihen lamun dicaritaken mah
joy,ngupingkeun lagu karedok leunca serasa nuju tuang sareng karedok leunca nikmat kakupingna
sadness,muhun ih pangling pisannya sok hayang ceurik abi mun inget leutikna kumaha
fear,anu kacirina sok senang senang bareng hreupeun urang di omongkeun tukangeun mah komo deui urang mereunan nya asa sarieun kieu
sadness,hayang cerik ningal kondisi batur beut kieu kieu teing
joy,nuhun gusti atas rizki mu meski pengangguran aku masih bisa piknik bae sorangan wae ge da nimbel sa rantang
sadness,ya allah liat org mninggal sok inget ka kolot hyang blik we da hyang ngrus kolot mmh hmpura pisan
anger,punteun bagong beunget sia kirang twiterable nying nuhun hehe
fear,serem kieu njirr di gebugan naon sateh maen gebugan wae
joy,bagja ninggali budak tumbuh sehat tjeria ubar cape ubar nu mata sumanget neang kifayah
anger,lamun sakirana masih butuh tong sok nyapirakeun rudet pisan
fear,pisan sin bakat ku sieun urang lumpat ka tukang es
anger,nanaonan lah poe sabtu bobogohan ka beak beak duit arisia kudu ngajajanan jedog weh di imah tong sok balaga blog
anger,sia dongo sia bagong sia mah ngatain aing bisa na
joy,tadi sekarang baru ngerti kenapa siang bilang amanlah masih deket ke jkt nuhun teteh nuhun kang emil nuhun jabar meuni bungah terharuuu
joy,muhun nuhun alhamdulillah asa kumaha nya sesah nyariosna bingah pisan 
sadness,uing ge baheula anggota pramuka teu kieu2 jadi asa sararedih uing mah
anger,boikot lah tuman karasaeun ku manajemen
fear,ieu aing asa hariwang asa teu adil anying lengitken pangarumasaan ieu gusti 
fear,tos di bumi meuni asa hariwang uwih we heula atuh 
anger,baso malang didagoin ti teu dateng2 anying ker eweuh duid mah malah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli anying dasar goblog sia anying hilih dasar anying goblog pisan ayeuna kamari
fear,tadi peuting kuring ngimpi ngeunaan aki kuring tapi waktosna ta pikasieuneun urang angkat ka leuweung saurna urang ampir nyampe ka tujuan pas nyampe kuring ngajerit jeung ceurik
fear,duh jadi sarieun kieu aa sieun ke nudipilih pekteh akhlaqna janten robih sabab nudipilihteh jalmi sok inggis keuna ku owah gingsir
joy,alhamdulillah hatur nuhun gusti padamelan di janteunkeun hobi
sadness,ti jakarta oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ka tasik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maenya maneh balik karunya kolot rentan virus atuh gais cape lah ngomong jeung nu teu paduli di lembur
joy,nuhun ieu replyana abdi gumujeng
anger,bacot na meni garihal tru gableg sopan gableg tv butut ghe
sadness,sabar jims tong babay2 an atuh lah menii saredih 
sadness,dina lahunan nyalindung kanu jadi indung nyarita kanu jadi bapa aya tempat nu paling nyaman iwal ti lahunan kolot sorangan nyurucud cai panon nalika abdi sumujud bapa sareng mamah
anger,ceuk aing mah nu engges mah engges weh atuh goblog montong di ungkit kanyenyerian pisan silih doakeun lain silih ngagogoreng
sadness,mana eta indungna keur mah ditaranjangan ditalian geus atuh anying karunya anak batur meuni pereum benta kitu eta
sadness,dina hate leutik teu sedih pak ningali rakyat palestina di tembakan 
sadness,karunya nu jomblo aweuh tinggalieun di jalan lekas membaik bandung
fear,urang sok sering ngimpi nu maraot atau aya babaturan nu maot heg isukna sok kabeneran aya kabar duka sarieun anjir
fear,sin bakat ku sieun urang ka tukang lumpat es
anger,otak nu nu digawe di bang belegug teu bisa nangkep caritaan jokowi jadi jawabna teu kaharti
joy,punten kang ngiring ngarojong tweet na meni bingah ninggal murangkalih ngiring ngamumule budaya sunda sae kang
anger,ka ka bagi deuleu mang dadang atuh ah sok pinapsueun keur teh
sadness,asa wasa ninggal na oge matak peurih kanu hate
anger,geus edan kitu ku aing mah lain saukur di tonjok dipodaran sakalian
sadness,kanyaah indung mh laus barudak aya batasna matak mareneh sing balageur nya gs eweuh indung mh karasa ku abdi g teu aya pamuntang jenk tempat pambalikan
sadness,nu mere kahadean jiga bantuan teu tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku
anger,awewena belegug teu pd dtang botak jg daek d kitu iy jiji jijiiii tablo ka dukun
anger,sok kehel aing mah emang maraneh bisa maen nya geus atuh maraen milu seleksi ka persib kaditu persib eleh keuheul aing ge tapi teu ngagogoreng da karasa atuh ai geus dilapangan mah kumaha ngarasa aing ge hesena dilapang kumaha naha meni kaleuleuwihan pisan asana teh
sadness,matak mh sok kaduhung aing te naha bet biasa nyaho kie mh aing ngucapkeun siga biasana asa nyeri hate wh kitu hehe mnding lah mun jelas sababna aing boga salah iemh ojol2 teu puguh
sadness,plisss atuh gaiss hate aku meni udah dadas gini duh 
anger,aingmah napsu euyyy ka jelema belet salah grup batur update dan sharing langkah menghadapi pandemic iyeu angger weh pembahasan teh fans 01 vs fans 02 hayang neunggeul mun deukeut mah sia belegug
anger,matakna rada dijagi babangus na bray sasanget sanget na leuweung moal leuwih sanget tibatan sungut
sadness,subhanallah butut na si konate ge asa tega pisan teu inget bareto sok jumaahan bareng di gateway
joy,atuh nya pantes we si krt ge ngagakgak liatnya bari jeung ngarti ge komo aing ieu astaghfirullah kuat rujid perut akoh
joy,udud ngeunah ya allah
anger,anying esmosis kieu hayang neunggeul poskamling make kolak sak drum badag 
anger,ayeuna sia boga kalakuan goreng ka batur acan aya babales na nya ka sia sok dagoan siah karma salamet tapi jaga sia pasti boga turunan
joy,aslina teu apal apal acan kajadian naon wae pas ningali tl loba nu nga gerung meuni bahagia kieu aing oe
sadness,innaalillaahi wainna ilaihi roojiuun mugi2 di paparin ka tabahan manahna di salametkeun jiwana sadayana sareng mugi nampi kana musibah ieu
fear,rewas dayyyy tetep we muringkak sok denger ge
anger,indihome teh kunaon anying padahal anyar mayar goblog teh tapi lemot ih tai
anger,china eweh basa pisan anjing hampura mah da menteu bagong teh lah nyusahken korona balik lewat mana siah anying sok
joy,atoh pisan aa jadi juara dunia teh abdi mah atoh pisan kuatka bangga ka aa
sadness,sok hayang ceurik ai kieu teh
anger,dear jelema anu hese dibejaan cik atuh anjir ngajedog weh di imah sateh tong nyiar nyiar panyakit kehed tong nambah gawean perawat rumah sakit anjir karunya sia teu nyaah ka awak sorangan hah ngajedog weh di imah lalajo india tah di antepe sinteron bawang bawangan
anger,sia teu boga hate sugan sia ngomong naon wae ker baheula kehed beunget sia anjng emang paeh weh sia
fear,waduhh ieu ceritannya saruaa pisan sama posisi rumahku sama sama suka ntn dvd sendirian rada keeung geningan walahh
anger,unggal poe sok geura leungit atuh sia teh corona matak gelo yeuh aing gogoleran
anger,anggap wee cucunguk nu ngalewat leyek ku aing anji
joy,mulai ajig pikaserieun ieu
sadness,abdi mah sok sararedih lamun ningali batur ngangge acuk anyar abdi mah gaduh acuk lebaran
sadness,mah mamah kudu kuat mamah kudu sembuh pokokna mah mega yakin mamah karunya pan ka mega jeng ka mimiy hayu mamah gugah arurang masih butuh mamah
anger,ngaran weh mahasiswa islam sahanteuna islam islam teuing mah cik perilaku na siga mahasiswa atuh bro datang ngaruntah sugan di bersihan hanteu pisan
fear,isukan arek daremo nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah teu bisa di tinggalkeun
joy,aku ga jerawatan twinsss mangkanya ini teh meuni bungah gembira riaa
fear,sieun kumaha sorangan te didieuk diem
joy,seuseurian nepi ka cangkeul perut gustiii
fear,neme ge tos tlpnan sreng s mmh dlmbur ge berang meuni keueung djln sepi jlmi ge teu aya nu klluar mlhan nuju d pantau bisi aya nu datang ti kota
sadness,anying ieu film di sctv nyieun hayang leweh hayang aya di bandung mamaaaaaaaahhhh
anger,teu ngarti sia mah jadi preman teh
joy,enya komo ningali kamu akumah bungah pisan sing demi 
anger,harita viralin viralin bengeut sia anjing lah beunghar kakarak oge geus ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah ka saha mun lain ka keluarga aing
anger,tobat sia teh bencong hirup saukur jadi beban batur mah mending hirup jadi siki leunca goblog 
joy,alhamdulillah pami tos sodakoh aya wae babalesna anu langkung nuhun gusti nu agung jumat ieu berkah
anger,bener mang naha nya jigana teh lamun meli anu mahal jigana teh ngaremeh ken padahal hesena anjing moal aya melaan sesuatu nepi ka bener2 kesang ka bool2 istilah na mah tapi batur mah ngaanggapna anjing s eta mah jigana gampang menangken anu kitu mah beunget sia gampang
anger,masih ngantosan ti priok kang jadi teu eta teh si koplok teh boa ngahuntu 
joy,alhamdulillah cape seuri dan saat dulu saya mersa tidak punya apa apa hanya kalian yang tersisa nuhun ipalima 
anger,ari jadi jelma sok balaga bisi teu boga baraya
joy,nuhun ieu ngeunah seuri bangsat
fear,sarieun kieu akhir taun teh loba nu ngagerung
anger,aing ningali ig na beuki aral ajig ka jelema eta siga nu ngahajakeun
joy,seketika perutku bergetar teu kuat ngabarakatak 
fear,aslina ben jadi sieun kieu ey
fear,anjis sarieun tatadi ningali aa gangster ngomong mah aya samurai na
sadness,hate mh ngajerit tp da teu cukup ku ngajerit hate
fear,garut kota na dmna sih sarieun teu narurut pisan titah caricing teh
fear,sok asa hariwang tehh lamun ningali budak kiwari anu aga egeu arap ap eureup eup nalika nyarios ku basa sunda cobi lamun dibiasakeun jaman
fear,aduh teteh sy mah mudik ieu sieun dicap odp
sadness,min service kulkas samsung disebelah mana ya minta infonya di bandung timur min lagi ramadhan kulkas rusak meni saredih
sadness,teu wasa ninggal foto si cutlen jadi cirambay gws cutlen yah ke ku om igo diajak jalan dei ninggalan nu aneh 
anger,geuleuh ih anjing eta ucing sumput nyumput ka imah ainx gera goblog teu nyopan pisan abuz ka imah batur tanpa permisi hayang neunggeul da
anger,ris engges we riungken meh tong ngomong nu lain lain lah bisi aing emosi di galey sia ku aing
fear,aink ge sieun ieuh bulu kuduk narangtung ieuh
joy,ngakak pisan anjing ieu garoblog wkwkwk udah paling seneng liat tebby sama tian papoyok poyok
sadness,duh asa ku karunya nya mun ningali pujaan ati ngahuleng ngahulung balung 
anger,naon sia anying kadek sia ku aing
fear,asa sarieun kieu dunia yg penuh sekat 
joy,sayur asem sambal terasi ikan asin nikmat gusti
sadness,nyeredet hate ngucur cai soca karaos pas maca tuitna bener2 pas ngena pisan kana hate yu urang sunda follow
sadness,abi hungkul nu ngarasa karunya meuni polos pisan pak 
fear,muringkak bulu aing dang sia mah ah 
anger,pedah naeun keuhel ka aing ari aing geus nyusahkeun naon ka sia bisa2na maen magic t zaman bro k aing mah moal mempan nu kitu mah
sadness,duh karunya pisan meuni sakituna hayang jadi wapres rela ngarusak sagara 
anger,geuleuh aing ka beunget sia dih siga nu heuh bae padahal mah beunget sia geh goreng jadah teh 
anger,telat goblog pinafsueun wae sia mah
fear,nonton contagion 2011 film nya kaya keadaan covid 19 skrg sieun positif anyeeeng
joy,alhamdulillah gusti nu maha kawasa masih nangtayungan hpna tiasa keneh kiat
fear,ni order ojol ke daerah zona merah berapakali order minta dicancel mulu allohu sieun sih emang khusus daerah ini tuh
joy,hapal 1 juz juga alhamdulillah pan bapana mah boro2
joy,di aussie hebat si jenong aya bari ajrut huhujanan meuni bungah heheuy dedeuh
anger,ngacaprakna harepen aing geura tong tukangen bisi di leyek ku aing tah bengeut rungsing ka aing na oge 
sadness,sok nalangsa ai inget ka kolot geus eweuh teh sakapeng mah sakapeng t inget inget
fear,bo sia gak ngerti yg gue rasain boo keueung
sadness,teukaop live tweet ti lokasi imah almarhum kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa kieu2 teuing
joy,keur teu boga duit mah ningali tukang rongsok teh meni bungah 
sadness,urang hayang leweh lain nyengcerikan jelema tapi hayang leweh naha sih sifat bener nu maraneh na boga naha jadi ka urangkeun
joy,mun ceuk urang mah meunang chat ti kabogoh nu eusina loba emot na sok atoh we alay sih tapi paduli
sadness,asa karunya aing mah tapi teu rela lamun lulusna give away mah 
fear,eleuh jalanan bandung mun geus kieu meuni malem keeung pisan mana abis dr ngelayat lg hieee
joy,sangu haneut goreng asin bejek tahu cekap pisan nuhun gusti nikmat na katampi 
fear,sararieun tea ngadenge sora sirine mobil damkar
sadness,shock reuwas nyeri hate dadas kaget soak ah ythn sgla karasa meuni gini2 teuing kisah cinta 
sadness,sakapeung cumarita ka mantena ge teu bisa ngalengitkeun kapusing ttp we ngabagel na hate piambekeun piceurikeun hanjelu malah sakapeung mah sok ngarasa putus asa
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu di imah ngarti pisan cik tingali ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
sadness,di bumi asa cuang cieung ari nyalira dede nju t dmang th hariwang t aya rencang pakumaha sok jug inget ka kolot ari tos kieu th
fear,buuk panjang dek dicukur tapi keueung kopid kmha atuh nyakk
joy,alhamdulillah sib nuhun tos nyieun bungah bobotoh doa terbaik
joy,nuhun ka nu nyieun euy aing ngabarakatak maca reply2na
sadness,pas k r ngiuhan di halte beus kota aya tkang barangmaen sarua ker ngiuhan meuni asa karunya ku aku teh diber weh dua rebu bari ditanya pak ari sadinteun na kenging sabaraha pekteh sapoe na menang 325000 jol ngadadak tadi jadi malik karunya kadiri sorangan euy
anger,yaudah paeh aja goblog ribet hirup teh ah
joy,alhamdulillah nya teh adik udah gede bisa jadi superot siestem lanceknyah tea alhamdulillah
sadness,asa peurih batin teh ningali mantan boga budak sok cirambay cai panon lamun ningali bcl mangku budak dina tv duh gusti peurihhh
anger,ka imah geuleuh ih anjing eta ucing sumput nyumput ainx gera goblog teu nyopan pisan abuz ka imah batur tanpa permisi hayang neunggeul da
joy,bungah ningali persib pan a hah
anger,idola aing ambek ambekan euy carekan we teh kepret sakali
fear,aing muringkak bro ngomongkeun apk eta
sadness,subhanallah kacida butut na si konate ge asa tega pisan inget bareto sok jumaahan bareng di gateway
anger,naha hese pisan dibejaan teh makin geuleuh aja aing mah singsusingdem nage dirumahaja sygku ngajedog anying ngajedog 
fear,yatuhan hoyong bobo tapi sieun mimpi mam naskun 
joy,molongpong kieu hate sametan lalunas mah nuhun gusti
joy,berkah dari corona udara kotor jadi kurang alhamdulillah menghirup udara sehat lihat si adit alus si eta dina transport jadi ka lingkungan emang berkesinambungan edannnn urang senang juga sebagai pesepeda abal abal yang mencari konten sg eh banyak yang ngikut sukakkkk
joy,paling nikmat teh lamun saharian geus cape ka imah balik mandi gogoleran sabari jendela dibukakeun duuh nuhun gusti
sadness,deudeuh teuing anaking jimat awaking keun nu atos janten buktos nu lepat sing bisa tobat mun jauh atuh ulah loba ngeluh ibadahan ku kasaean
sadness,teu kabayang kahaareupna kumaha perasaan keluarga korban tiap ngadenge kata persib pasti hayang leweh inget ka korban 
fear,sapoe ayeuna berita duka ting galaletuk nu maot kareueung
anger,saria teh cicing atuh diimah keur pandemi kieu
anger,dear jelema anu hese dibejaan cik atuh anjir ngajedog weh sateh tong nyiar nyiar panyakit kehed tong nambah gawean perawat rumah sakit anjir karunya sia teu nyaah ka awak sorangan hah ngajedog weh di imah lalajo india tah di antepe sinteron bawang bawangan di imah
joy,sumpah atoh ieu bakal ngabaturan ngabuburit yakin da
anger,sangeunahna babangus teh teu nyaah pisan ka awak koplok
sadness,mun diri abdi diparengkn dipasti ku gusti pageto abdi sumerah tur ikhlas sahnteuna abdi tos t ngrsa pnarasan ku cita2 abdi tibaheula
joy,alhamdulillah final finis ke 7 dari 20 pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap 
anger,sok hayang neunggeul jelema supat sepet teh
fear,gar bisi kasuatsuat ka taman musik keur dahar mieayam nyumput ngadegdeg sieun diudag ku budak smp 2
sadness,subhanalloh deudeuh bandung ayeuna mah sanes heurin ku tangtung tapi rata ku cai
sadness,sedih kieu ayeuna ningali launching persib 2taun katukang ai persib teh nu saha persib gede pedah saha tanpa bobotoh maneh segede
sadness,keur datang bulan katamabahan nagara maburadul atuh beuki haneueul
joy,okk harurnuhun ceu heuu meuni nikmat
anger,naon isuk keneh atuh anjng naon nyiar pinapsueun wae
anger,sia ngomong kitu sakali deui didagor siah sirahna ku aing getih dibales getih tapi mun maneh ngarahetkeun manah orang sunda tepi kamana ge ku aing diteang moal bisa tenang 
fear,asa keueung milampah hirup teh gening culang cileung sorangan asa weuh batur padahal kuring unggal poe panggih 
anger,sia make baju oren herepeun beunget aing mun teu di halangan ku indung urg ges di acak acak beunget sia teu sieu ka dulur sia aing mah
fear,balik cimahi sieun teu balik cimahi teu boga duit asw korona
fear,naon tateh asa hariwang teuing bisi ku ma onam
anger,sok pinapsueun ker baroga duit teh
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim ayeuna juara aamiin
sadness,deukeut nepi ka geugeut nu akhirna jadi raheut ugh
sadness,asa cerik batin abdi mh ya allah semoga si ema sllu sehat di murahkan rejekinya amiin
sadness,tiap sholat pasti ceurik inget indung jeung inget si eta
sadness,bd cumarios ngagentraan wae nu d pikahoyong mangga langkung mung tiasa pasrah sumerah kanu ngagaduhanana
joy,ngiring bingah ninggal ibu nagara sareng bapa akur
joy,asa bungah ningali si markus baihakki pablo cicing d bench hahahakan siah da maraneh mah butut maenna
anger,nareangan pinafsueun isuk keneh ge aranjing teh
fear,kamari aslina sob nu bikin ngabirigidig lalajona g
sadness,uing ge baheula anggota pramuka teu kieu2 teuing jadi asa sararedih uing mah
sadness,dugi ka danget ayeuna kameumeut angger montel dina rasa akang walakaya nyingkahannana
anger,sok geura lamun ngomongkeun aing teh ulah ditukangeun aing laahh diharepeun komuk aing wee ambeh didagor kuaing
sadness,teu tega ningali film hulk anak kecil na pikasediheun
sadness,sedih ningali persib ayeuna gusti berkurangnya mah keras tp kitu2 keneh kabaca
fear,asa di imah keueung kieee sorangn sedih loerdz
joy,alhamdulillah bagja pisan tiasa ngabantosan rekan2 nu acan gaduh damel mudah2an sagala rupi amal ibadah na janten berkah amin
fear,teu acan eung mung tos uih margi aya nu positif covid lebet sarieun
anger,eweuh nu ngaran dunungan poe mah kumaha aing gawena minggu centang ku aing loba protes mah
fear,mah asa horror ngalangkun dinya teh nya kang mana jalanna asa kapungkur keueung da sepi
anger,ngerakeun bandung sibangkong da moal jauh ti gorombolan geng gong kapanggih ku aing cacag
fear,di jero karung wengi lur asa hariwang jeung rada galau yeuh nempo komposisi pemaen asing persib tong nepi meuli ucing
joy,bagja boga babaturan teh di sms di bbm sadayana sama rek milih no 3 bisa kitu nya padahal janjian
anger,eh monyet ngerakeun kaum lalaki wae sia buseeeeet dah sender plis dm aing dong aing hayang nyaho bengeut tangkurak si bangsat jieun emosi wae kaum hawa nya heran pisan kalakuan ngaleuwihan bangsat sia miskin nepi titah malikeun duit makan dieu ku aing ganti na babi teh
joy,bulan bentang endah na mere ka bungah liwat caangna duh dunya tengtrem na
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon urang sadaya tiasa pendak deui sareng romdon payun taun
fear,ni kareueung atuh ji
sadness,ripuh sakabehna teu awak teu pikiran teu hate teu aya nu beres da nyeri hayang uwih hungkul ka imah nu d jabar cicing diditu
anger,anjing kirakira moal mantuan mah ngomong tatadi atuh setan karek males wayah kieu eweuh kuotaan galey ku aing gera anjing teh
sadness,asa teu wasa ninggal pa ketu aya dinu lindungan allah sehat walafiat paketu alfatihah
joy,waduuuuuhh awak asa coplok hate bungah
anger,stay safe mang besar kemungkinan sih bner yg knren mninggal di bunut kena corona jg berharap sih bner ga kena corona klo bner trus ditutup2i anjing pisan ieu pejabat
anger,tangkurak sia tolol hed ngerakeun sunda bagong sia 
sadness,raheut manah ku cariosan rujad awak ku di teunggeulan kade karma mah sok berlaku dak 
fear,nu tinju mah ngan 2 an naha ari penonton nu paeh 17 org serem
anger,naon sih anying riweuh si bagong sia pengangguran mun teu nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir si anying guna sia hirup
sadness,jam sakieu udud jeung cikopi bari ngahuleng jero sok asa jauh panineungan inget ka lembur ras inget ka kolot ka dulur2 inget ka babaturan2 jol curambay mata aya nu ngalaman siga kieu
fear,insidious serem pisan lah ngaderegdeg 
joy,mun aya nu nanya ayeuna mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu nyangka pisan
anger,boikot lah tuman meh karasaeun ku manajemen 
anger,teu paham pemikiran na sa bajingan aing sa begundal aing sa bangor na aing teu nepi boga pemikiran kieu bangsat teu sieun ka malaikat meuren sia teh aduh anjing ih bangsat babi binatang
sadness,nyeuri hate demi alloh sedih ningali persib kieu
joy,nuhun ieu abi nyakakak tos lami diperantauan mendak deui basa ieu
fear,maneh pernah ngadegdeg sieun isukan kumaha aing kitu unggal peuting
sadness,deudeuh teuing jang sing sing kuatnya
fear,aing sieun ngasaan jiga kieu ajiggg
anger,sia deuk ngaduruk bendera tauhid kadieu datang siah loba di dieu cobaan ku sia duruk dihareupeun jelema loba pengungsi anu keur kamusibahan mun sia modar saharita keneh berarti sia jago ditungguan siah ku di palu
joy,nyakakak seseurian baca gambar ieu rt infosebel inget baheula aing dimarahin operator 
fear,teu acan eung mung uih margi aya nu positif covid lebet sarieun
sadness,aing mah hayang cerik sia ngakomen dididieu 
anger,baledogan endog sulanjana na teu boga pipikiran pisan manajemen teh ai opa gomez mah lolong ka pamaen lokal nu garoblog asisten na kepret ku aing
joy,alhamdulillah abdi mah tiasa ka cgv miko tiasa ka xxi fcl tiasa ka xxi braga mantap slurrrr
sadness,di lembur ku tirisna oge tos teu walakaya mugia teu sareng banjirna ka dulur ka baraya di kota
sadness,sangsara balangsak geus kalakonan kasusah kabungah keur disanghareupan eta sakabeh kudu bisa nyieun sadar sedeng kanyeri kapeurih kudu bisa mawa sabar duanana ubar diri
joy,kami fokeus di afc hahahahaha ngeunah seuri kieu padahal geus make jurus undur2 dan jurus nyali nyali alasan 
joy,bingah pisan dipasihan suasana candle light dinner di kota sukabumi wengi ieu 
anger,indihome teh kunaon anying padahal anyar mayar goblog teh tapi lemot pisan ih tai
fear,wengi gebleg paling ges hoream ngadenge lengser
sadness,ternyata urg bisa sedih oge ningali timnas indonesia gagal jadi juara
joy,allhamdulillah jalmi anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa tina sagala tingkah abi anu awon sarrng bbudakeun
anger,aslina min jangar kanu hulu hayam na bayangkan min salaki abi gawe di lising nya kabeh aplikasi di rijek min piduiteun teh ath zonk rk kmh abi mayaran hutang ath min kie cara na mah
fear,sok asa sarieun ninggal tth harkor teh
joy,kirang naon deui gusti allah mah oge dua bulan damel di jakarta atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti
anger,manajemen masih cicing wae teu berusaha neangan pelatih anu berkualitas fix sia manajemen goblog 
fear,saya kaditu pas backpacker ka jogja nyalira tujuanna bade ka tebing breksi tapi pas jalan uih ka kota deui ningali plang candi ratu boko dongkap sonten emang muringkak sih
anger,parasea weh jelema teh lieur ajig 
fear,asli siah urang mah teu wani nanya
fear,ilustrasi musik na alus pilem pki teh teu bari ningali gambar oge geus pikasieuneun jaba hayang modol sok sieun di bak aya pki
anger,ijid anjing ih ka si kolo toure si jordon ibe pemaen goblog hungkul masih we di paenkeun firminho alus2 maen tukangna garoblog
anger,si goblog pokis teh ajig ka rakyat weh bisa tunggal teunggeul ai ka koruptor teu ditenggeulan ajig kuduna koruptor pas ott oge teunggeulan oge lah goblog
anger,dina oli meni rariweuh wae geuningan cik caricing sateh bisi di galey urut
joy,alhamdulilla atos majeng mah mudah mudahan ayeuna teras majeng salamina bingah ningal sareng ngupingna
