Emotion,Text
sadness,engke teuing har aing mah sedih ka maneh duaan awalna tapi teu nanaon sugan jodoh maneh leuwih baik tetap semangat nya ngan plis aing teh galike pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet
fear,anjis aslina di sukajadi jadi keeng kieu siga di hutan
fear,ngadegdeg kitu euy jelasin simulasi teh sieun ditangkep
sadness,subhanalloh nya asa saredih ningali foto2 dulu barageur
fear,ka banjiran asa hariwang nempo alam dunya kiwari geus hujan wae di bandung sebagian wilayah nju deuih
sadness,asa hyg cerik asa hyg die untung ngan asa hyg
fear,asa muriding padahal beurang
fear,di rumah mau mandi asa takut kieu sendirian y
sadness,teuing atuh ayeuna abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji teu aya jalmi anu tiasa teurang kaayaan kuring
anger,boikot lah tuman karasaeun ku manajemen
fear,macaan replyan jeung twit bayavvak eta asa hariwang bahh asa mni bebas eta komo abi kagungan murangkalih istri hariwang duhh
joy,bisa ninggali maneh na seuseurian jeung hirup na terbuka sifat asli na oge tos seneng
joy,si karen aman pisan ga asa trouble alhamdulillah pisan reugreug ya allah 
joy,ah malahan sok atoh da ihh aya bahan kekeakeun
sadness,di chelsea ieu kuring naha janten hanjelu gara gara parantos teu aya fabregas deui
sadness,meni karunya nu keur ujian asa sararoak hirupna cing lalulus nya suys 
sadness,hate peurih asa di turih raheut manah asa ka panah urg ingkah lain teu nyaah hampura cape euy
joy,alhamdulillah gusti bingah ninggal pun biang tiasa gumujeng lantaran padamelan sim kuring 
joy,jenaaatt persib juara tuh dieu geura nuhun gusti nu agung kieu jalana anjeun nu kawasa alhamdulillah nuhun gusti alpatihah
anger,asa kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
joy,sangu haneut goreng asin bejek tahu cekap pisan nuhun gusti nikmat na katampi 
joy,deg degan pak kiyai dulu kalau lagi ngaji bab ini sok rame teu loba babarakatakan tibatan nyimak
sadness,deudeuh jang cing ageung milik
joy,ngupingkeun lagu karedok leunca serasa nuju tuang sareng karedok leunca nikmat kakupingna
anger,onlen onlen tai ledig lah maksakeun pisan rariweh jadina teh bagong teu epektip blog ah lieur nyao teu lieur
joy,bungah kacida mun ningalian ieu teh
joy,ku ningal foto na oge ntos bingah komolamun ningal langsung bingah na nteu katalungan meren
fear,anu kacirina sok senang senang bareng hreupeun urang oge di omongkeun tukangeun mah komo deui urang mereunan nya asa sarieun kieu 
sadness,jumerit maratan langit ngoceak maratan jagat ngagurujud kna manah kabayang da sumpah nyebret 
anger,urg sok ngahargaan ka batur tp btr beut marulang tai ka aing aranjing 
fear,udah 1285 aja yang positif urusan aing di hari hari kedepan gimana meni sarieun gini
anger,ari jadi jelma ulah sok balaga bisi teu boga baraya
joy,tiap dia nelponin aku ke esia yg 375ribu aku sok babarakatakan malem ngadenge si eta ngocoblak itu yang namanya di sekil huft
sadness,ti lokasi teukaop rek live tweet imah almarhum teu kuat nyurucud cipanon mang ayi urg sedih kunu sejen asa teu kieu2 teuing
sadness,shock reuwas nyeri hate dadas kaget soak ah ythn sgla karasa meuni gini2 kisah cinta
anger,cik atuh euy da aing teh lain patung ngalewat harep babangus ni eweh basa punten2 acan blog 
joy,indung aing meni gogorowokan bungah ningali semarang bisa malikeun skor
joy,asli hahaha sok atoh pisan aya nu mantuan da yumni ira ge sok marantuan
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing isuk pageto lamun manehna keneh aya obroleun tsunami2 deui urg gedig weh tuman
fear,heuh rada ngadegdeg pas nu di tangkal cau tadi serem ey
sadness,rek nyarita tapi bingung kudu nyarita kasaha rek ngeluh tapi era ku jelema nu leuwih ripuh rek pasrah tapi sieun disangka jalmi anu lemah 
fear,ngeri kitu om mudah2 an diurang mah teu nepi kitu 
anger,pra kirana brudak eta ngalunjak mah uang galey ku aing era wawuh
sadness,tiap sholat pasti ceurik inget indung jeung inget si eta
fear,balik cimahi sieun teu balik cimahi teu boga duit asw korona
joy,alhamdulillah meuni nikmat kieu sorabi si emih purbaratu recommended sorabi ngeunah na saalam dunya y
joy,ieu meureun anu ngaran katresna teh hat ngalayang bungah kacida unggal ningali ci amang di kebon binatang weleh inget wae ka salira
sadness,ni karunya teuing eta si neng sing sabar neng da moal lecet saukur ngantosan dugi ka sasih boboran 
sadness,naha urang mah watir bisi rumah tangga maneh ancur we ereunan euy karunya keluarga
fear,serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal peuting sok ngadenge sora kieu
sadness,abi karunya warga nu di tukang ka banjiran wae 3 poe berturut turut
sadness,sok hayang ceurik ai kieu teh
anger,beunget sia ngeleg euy jdi hayang mere sambel na beunget sia trus sanguan 
fear,mitamit aing jd muringkak bulu punuk anyeeng
anger,sangeunahna kieu nu ngomong ari jelema beunghar mah gobpis goblog pisan 
anger,pisan saban nu dimasalahkeun ngan ngucapkeun natal hungkul masia rek ngucapkeun rek nteu ge bacot pisan taun
anger,si anjg mah te gableg kaera ges puguh teh puasa kalakah nyien piomongen pisan isuk
joy,ya alloh abdi bingah tiasa sapa salam srg anjna
joy,asa sumbringah kieu hate teh
sadness,anjir aslina kaduhung pisan teu nurutan saranna 
sadness,nyeri hate a meuni sedih teh hirup
joy,makan siang nikmat itu pete asin tahu tempe jeung sambeeel gustiii meuni nikmat alhamdulillah 
sadness,subhanallah kacida butut na si konate ge asa tega pisan inget bareto sok jumaahan bareng di gateway
joy,sok asa bingah ningali budak jeung pamajikan sereuri terimakasih ya alloh atas segala kemurahnmu 
anger,di dunia nu sagala aya nu sagala boga ulah sok balaga inget nu aya ngan sakur sementara nu hiji masa bakal sirna mikir goblog
joy,alhamdulillah meuni nikmat kieu sorabi si emih purbaratu recommended sorabi pang ngeunah na saalam dunya y 
sadness,nongkrong di jalan mah matak panas hate ningali keun batur momotoran jeung kabogohna
fear,jumlah yg meninggal skrg nambah jd 25 dan death rate naik jd 8 09 dan ada info juga menhub lg koma terus kadis koprasi jabar positif sarieun kieu gusti jadi hoream ngantor
joy,nikmat hari pertama menemukan campuran nikmat cincau susu alhmdulillah nikmat pisan gusti
anger,emosi aing budak sipil mana sih ipk sabaraha kepret ku aing 
sadness,uing ge baheula anggota pramuka teu kieu2 teuing jadi asa sararedih uing mah
anger,rudet ajig lalajo na ge komo ningali lord febri bow pinafsueun anyeeng
fear,tutup weh lah pak karagok palaur soalna ieu mah
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge teu tadi damel kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae ti abdi 600 losin nembe rengse
fear,tong hilap kang pengembangan di bidang sdm na intoleransi msh terjadi kang serem ningali generasi milenial terus di cekokan ku paham2 radikal dll
fear,anjis aslina jadi keeng kieu siga di di sukajadi hutan
sadness,bulan puasa saredih kieu eum maju k tapi pabaliut jg wabah ya alloh mugi sing teras rengse ieu wabah tos hoyong kempel sareng sanak sodara mugi disehatkan sadayana aamin
anger,saria teh cicing atuh diimah goblog keur pandemi kieu
joy,bungah ngeclak cipanon indung reugreug kacipta ngaheulas wujud nu jadi bapa geulis kasep sing saroleh sing jarujur ulah takabur
sadness,ngucurlah ieu cai panon ningali eta sinetron coba geura tingali
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh ulah lieur ngiluan we make heste
anger,anjing pisan eta budak letik wani ka awewe si aniing setan budak haram hungkul kesel
joy,ieu meureun anu ngaran katresna teh hat ngalayang bungah kacida unggal di kebon binatang ningali ci amang teu weleh inget wae ka salira
anger,di galey ku aing sakali kali mah geus kabina2 sok sugan aya nu pangmelakeun sakalian dirempetkeun kuaing kagok 
sadness,ieu kuring naha janten hanjelu gara gara di chelsea parantos teu aya fabregas deui
sadness,ku tirisna oge tos teu walakaya teu sareng banjirna ka dulur di lembur ka baraya di kota hujan iyeu janten berkah panyinglar si korona
anger,pedah naeun keuhel ka aing ari aing zaman nyusahkeun naon ka sia bisa2na maen magic t bro k aing mah moal mempan nu kitu mah
joy,ningal lanceuk geus cenghar meuni bungah
fear,iya meni ngaderegdeg sieun loba dosa
sadness,yaa allah mo ramadhan ni hempaskan covid19 dr bumi ini lamun romadon masih keneh dirumahaja moal we atuh euy bukber dan berburu tajil teh ni sok saredih ih
fear,teu bisa molor jar sarieun
fear,tos di bumi meuni asa hariwang uwih we atuh
sadness,kapungkur ningali na jadi sedih min inget ka rerencangan pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena tos pada karolot kie neangan hirup masing tos langkung 20 thn teu parendak
anger,si uni ari nyablak inget ka paeh maneh uni yeuh dengekeun ku jejewir tah sa goreng2 pak jokowi eta teh president nu kudu di hormati jiga sia geulis oge percuma ari sungut jiga bukrem mah sia teh dsr eling maneh uyahan pisan jadi jelema teh sia
anger,tuman jelema kieu mah cacag siah ku aing 
joy,asa sono bukber di tamansari nu kaluhur di cafe sg naon teh ajang canda tawa silaturahmi asa atoh teh ti lembur ulin ka kota
sadness,teu wasa ninggal ade teu damang teh
joy,nyakakak seseurian baca gambar ieu rt infosebel inget baheula aing dimarahin operator 
sadness,asa teu wasa ninggal mamah n bpak qtu
sadness,sedih di tahan perih di lawan tetep seuri walaupun hate nalangsa loba kanyeuri lain keur sandiwara tapi sekedar nyoba tegar tanpa loba nyarita kasasaha
fear,otoriter euy sieun jadina
fear,tadi subuh saya lewat jalan tol meuni keeung anu dari cileunyi mata kucing lampu eweuh
fear,di bumi meuni asa hariwang uwih we heula atuh
anger,bagong corona nyusahken pisan si anjing
sadness,sok ujug2 asa sararedih asa waas tapi duka kunaon kadang2 lamun tos kieu teh uih heula ari di bumi mah asa diubaran
joy,regreg aya ijin ti sepuh mah ngemplong nuhun gusti
anger,kajeun teuing paeh ku urang jawa dari pada d remhkeun mah ingkah pisan aing makh centang ku aing
fear,ningali berita teh isina meni corona matak pikasieuneun
joy,ayeuna ngomong2 ppu na karak ageung skor na ih meuni bungah
sadness,tega ningali film hulk anak kecil na pikasediheun
sadness,terhimpit dina ruang sempit antara cicing dina kaayaan hate ngajerit atawa indit dina rasa nyaah anu hese leungit 
sadness,mung tiasa sumerah diri rumaos sagala kagungan gusti pon kitu deui panyakit
fear,anjis sarieun tatadi ningali aa gangster ngomong mah aya samurai na
anger,idola aing ambek ambekan euy carekan we teh kepret sakali
sadness,ngaj rit maratan langit ngoc ak maratan jagat duuh gusti ieu raga teu daya teu upaya mung tiasa sumerah ka anjeun 
fear,jir di rumah bentak2an sama tante aku serem lah ngadegdeg 
sadness,uing ge baheula anggota pramuka kieu2 teuing jadi asa sararedih uing mah
anger,sia mah ngomong teh pisangsaraeun anjing pisan jelema teh sia mah omongan aing teu didenge jdi wae hutang ngalobaan anjing edan bodo tpi kudu wae diturut pendpat na teh pas jdi loba hutang nylahkeunna ka aing kan goblog 
fear,aslina mah serem urang ningali bingkai berita ya alloh tong kiamat atuh urang ge can kawin yeuh kumaha budak cucu urang engke
sadness,pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang boga duit bulan puasa waraas saredih
joy,ngiring bingah ninggal ibu nagara sareng bapa akur
sadness,ning kie nya sing di kiatken manah abdi alloh masihan jalan kango diri anu kr ngoceak ngomean kaperih
joy,hatur nuhun gusti enggeus mere urang bengeut anu pas pasan tp penghasilan cukup saumpama urang trus beunghar mereun bakalan loba aww anu ku urang dinyenyeri
joy,hebat si jenong aya di aussie bari ajrut tan huhujanan meuni bungah heheuy dedeuh
fear,jadi cangcaya sieun ngadenge rumah tangga 
joy,min teu kuat ah lawakklubtrans7 komo cak lontong mah babarakatakan teu hahaha gokill kapten d
anger,tong sok balaga hayang di kepret ku aing buktikeun heula 
anger,asa teu kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
joy,ayeuna mah geus make sarung teh sok atoh naha nya embung weh muka sarung teh padahal geus di sunatan namah ti leutik keneh 
sadness,raheut manah tapi nyaah cicing salah tapi teu bisa ingkah 
sadness,plisss mayat ge punya hak sedih ajig meuni kieu
fear,asli siah urang mah wani nanya
anger,ari maneh sok ngahinakeun teuing boa bayaranna gede ti penghasilan maneh
fear,garut kota na dmna sih sarieun teu narurut pisan titah caricing teh
fear,jantung urang tadi labuh bakat ku sieun 
fear,ari meser masker di mana min istri perawat gigi stok di rs terbas hariwang min
sadness,mangkat macet teu di deket maju teu mundur alhasil motor fi simpen sawah asup menjelang akhir babak 1 eh aliraan babak ka 2 na sedih kahujanan ban bocor balikna endah pokonamah iyeu
fear,sieun di padasuka ada yg odp cenah untung aku anaknya betah bgt dirumah
sadness,abi karunya warga nu di tukang ka banjiran wae atos 3 poe berturut turut 
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa jadi sok saredih aing ka kamar loba pisan kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar
fear,insidious1 aja udah bikin muringkak komo insidious2 bakal muringak muringkak engke insidious3 jadi muringkak muringkak muringkak 
anger,mun neangan batur tong pulah pilih goblog ngaranna neangan baturan kan
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
joy,duh aruwih ameung meuni bungah ngiring ningali rariwehna weh abdimah
sadness,karunya si bapa cing dilancarkeun rejekina
fear,hare hare wae duh gusti kumaha atuh iyeu teh asa melang
joy,alhmdllah bres lari pgi asa ku bingah ningal grbang situ buleud tos teu d segel almdllah nuhunpakpolisi
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge teu damel kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin nembe rengse
sadness,mung ukur ka gusti sim abdi sumerah sareng mung ka gusti abdi pasrah
sadness,harita keuclakna maseuhan pipi nyerina nurihan ati ci soca nu mawa tunggara basa tresna udar tina simpayna
joy,allhamdulillah hatur nuhun the nya teh miadasmawati meuni bungah kawiwirang lgsg di waler ku teteh hehe
fear,eta ninggal nu demo dinu tipi gustiii kitu geuning ngamukna rakyat garut teh matak sarieun iihh kop tah pak masihan
joy,geusan ah rek ninyuh kopi heula hatur nuhun yah semoga kalian asup surga ngeunah seuri 
fear,naha jadi loba begal siang2 anjir sararoak 
anger,jadi ieu teh gara gara sianya sia nyien ulah teh bajingan pisan tong kitu gera hereyna teu lucu teu asup sumpah ngarti teu bangsat aing jadi teu bisa kamana mana gara gara sia anjing goblog pisan sia bangsatttttt 
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba pisan kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik di kamar
anger,si uyunk gblog taii najis ajeg nga band deui jeung si eta anjing pisan si eta gagal total ijid aing
joy,kuat hayang seuri inget si royson
sadness,wasa ningal dunia kiwari poek ku akibat heurin ku sarakah mugia aya hidayah nu maha suci sangkan dunia caang ku welas jembar ku asih
sadness,di chelsea ieu kuring naha janten hanjelu gara gara teu aya fabregas deui
sadness,sedih cing demi ningali berita palestina 
sadness,ngahuleung jol hayang ceurik kunaon
sadness,t t la gening kar k ku sakieu alloh nurunkeun sarupaning kuman nu teu ka deuleu manusa geus teu walakaya mangka lebah mana atuh nu r k disombongkeun ku anjeun h manusa allohu akbar mung ka mantena abdi nyalindung tur nyuhun pitulung 
joy,alhamdulillah meuni nikmat mam srg pencok kurupuk tapi nging aduh ya alloh
sadness,nepi ka bisa balikna 1 banjir masih tinggi daerah sapan arah majalaya kumaha ieu karunya minggu anu d imah
fear,sepi sepi sepi keeung dijalange
joy,dan ga sia2 nunggu risma dateng dri blitar dibawain cilok bandung meuni bungah pisaaan
joy,kunaon ari timimiti kaptenna mas har teh sok atoh jeng optimis
joy,hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
sadness,sok hayang ceurik ningali palestina da 
joy,alhamdulillah meuni nikmat makan kur jeng sayur ge 
joy,alhamdulillah cape seuri dan saat dulu saya mersa tidak punya apa apa hanya kalian yang tersisa nuhun ipalima 
fear,mah ayeuna sarieun pisan rek nakal teh tos cararaket nu ghoibna
sadness,sedih ayeuna ningali persib gusti berkurangnya mah keras tp kitu2 keneh tos kabaca
fear,sok sieun dosa di itung da asa karek di itung da panasaran ajig kamari
sadness,hate nu geus paheut dijieun raheut omongan peureus nyieun leuleus geus teu kuat nahan kanyeri geus waktuna sadar diri 
joy,kamari ge cenah poe mamak urang mangmelikeun bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah padahal ngan saukur makanan
anger,nyaho teu sia mun aing ambek sia ge bakal sangsar
anger,anying naon deuih cik atuh tong goblog2 teuing hirup teh make ngaletak wc si goblog surup gening hirup sia 
joy,nikmat wayah gini mah beres ngebon langsung disuguhan es kalapa
joy,bingah gaduh president keren and gubernur
fear,anjir mun masih keneh kieu mah dek ka jakselna ge sieun
sadness,bd cumarios ngagentraan wae nu d pikahoyong mangga langkung mung tiasa pasrah sumerah kanu ngagaduhanana
sadness,mana teuing eta indungna keur mah ditaranjangan ditalian atuh anying karunya anak batur meuni pereum benta kitu eta
sadness,asa karunya kanu imahna dibojong soang usum halodo jadi badai pasair ku agungpodomoro usum hujan banjir
anger,eta pan aing nu nyebutkeuna belegug dasar tutup salep 88 maneh mah
sadness,aing ceurik lain nyengceurikan kaleungitan sia tapi ieu cara aing ngaikhlaskeun jelema nu pantes jang hirup aing nuhun goblog 
fear,mlm2 nglewat rumah korban ibu dan anak yg di bunuh kasian lg ngandung di bunuh serem ningali imahna
anger,maksud aing te da ikuti prosedurnya aja gitu sabar anjirrrrr ih anying bodat sebel
anger,punteun bagong beunget sia twiterable nying nuhun hehe
joy,anjis gol bikin aing senang senang tibatan tadi ningali si mantan dipegat lising
sadness,karunya sebenernya tanggungan keluarga teh gede pisan kaperluanana daek teu daek kudu nyangu kade mang hati2 jaga jarak sm pembeli na jg sing laris 
anger,sok gera datang atuh geus kuat hayang neungeul
sadness,titi mangsa tina rumasa kedal hate pangjajap rasa kedal ati nyuuh ka gusti sjud raga ka nu kwasa dunya caang lir ibarat berang rasa hariwang moal kasorang waruga taya nu boga tulang iga taya pangawasa iwal ti gusti nu maha suci simkuring sumerah diri
sadness,euy ai gering sok sararedih jauh ti imah heg duit ni seret ditambah jomblo namah di kosan
sadness,ngajerit hate ngadangu beas garem bbm makin di bagi naek jeng kouta makin mahal ges mahal bagi dei ripuh ripuh
anger,teu paham pemikiran na sa bajingan aing sa begundal aing sa bangor na aing teu nepi boga pemikiran kieu bangsat teu sieun ka malaikat meuren sia teh aduh anjing ih bangsat babi binatang
fear,anjir meni segitunya grgr corona sarieun
joy,aselinya hayang seuri ngagakgak
fear,ningali internet ngadon pikasieuneun jawabannateh
fear,kalem ath moal ng stalk deui da sieun v ngabirigidig
fear,sieun nempo persib sieun eleh
joy,atuh di mana aya subtitle kieu ngeunaheun macana jeung ngeunah seuri
fear,neme ge tos tlpnan sreng s mmh dlmbur ge berang meuni keueung djln sepi jlmi ge aya nu klluar mlhan nuju d pantau bisi aya nu datang ti kota
sadness,asa karunya ningali na ari kieu kieu teuing mah
anger,baheula sia boga hate sugan sia ngomong naon wae ker kehed beunget sia anjng emang paeh weh sia
sadness,plisss mayat ge punya hak sedih pisan ajig meuni kieu 
sadness,sedih euy waktu asa tereh amat nepi ayeuna can lulus lulus kumaha ieu
fear,mantak jadi meuli ge pin asa sieun nempo bumbu na
sadness,hyng ceurik ngajerit hate th sbner nmh
fear,hmmm keeng kieu neng mun kadinya the
fear,ningal cuaca sae kieu kiat gusti hoyong sapedahan sieun corona tapi
joy,nuhun ieu obak dkk ngeunah seuri setelah sekian lama ulin jeung barudak sa rw jeung emang sorangan sakalina ulin ngeunah seuri pisan hahahha
anger,si anjg mah te isuk gableg kaera ges puguh teh puasa kalakah nyien piomongen pisan
anger,anying laknat jelema teh
anger,ih ai sia pamali perawan ngomong kasar ih ulah pd aranjing kieu naha coba kehed
anger,naon sih anying riweuh pisan si bagong sia pengangguran mun nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
anger,demi alloh mun dulur aing mbung sakola deui garagara dipajek wae ku aing buburak tah medikakom 
joy,alhamdulillah sabenerna diluar dugaan edukasi tentang wabah covid 19 ternyata geus nepi ka pelosok matak teu aneh di masyarakat urang loba nu geus kabangun kasadaran na nerapkeun pola hirup sehat jeung mariilih cicing di imah jadi lain pedah kasieunan sih 
anger,salaki aing kudu ngdp spermana tiheula saacan nikah ih ajig ni aral pisan ka eta sungut ni gblg
joy,kirang naon deui gusti allah mah oge dua bulan di jakarta damel atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti
sadness,komo nahan sagala kasedih jauh ti kolot tapi da mereun ieu ge demi nyumponan jalana hirup ieu pikeun bekeul abi ngalatih diri jadi pribadi mandiri mudah2an sagala peurihna ayeuna janten bagja engkena
joy,mah geus ayeuna make sarung teh sok atoh naha nya embung weh muka sarung teh padahal geus di sunatan namah ti leutik
anger,puntenan pisan ieu ka cimanuk mah cik atuh anyinc setan iblis babi bagong batur th rek malodar garoblog ecreug geura bisi palidkeun jin iprit neleu kalakuan saria siga kieu mah wereu blog ehh gusti ampun ka pangeran
sadness,jam sakieu beres nonton miracle in cell 7 dan tetep hayang leweh ajig nonton na ge walaupun udah kesekian kalinya
joy,kang sule seniman sajati nyakakak wa abdi mah ningal mang jajang minton sanggem abdi mah bsw buktos san s waos di bsw
sadness,aing moal menanamkan benci najan sia ninggalkeun raheut na sanubari ngan kade naon nu di pelak eta nu di ala tengetkeun 
fear,tadi di jln mblnya ngerem sendiri ivaaaa serem deh ngadegdeg
fear,pengen d test tapi sieun positif
sadness,karunya kieu nu kiwin susulumpatan kieu
joy,nuhun pisan abdi tiasa seuri nyakakak mugi jadi pahala
sadness,raga pajauh ragrag kecap silih asuh hayang wawuh batin ngoceak aya rasa sono nu nga dodoho tapi kahalang ego nu akhirna perang jeung kamunafikan
sadness,oh shyitt padahal urg rindu suasana ka ciamis mudik panggih jeung dulur dulur ngabring nalangsa bray mun bener teh
fear,jalan nu bade ka pangandaran ge nu pas bulak belok na wengi mah asa keueung wa komo loba tangkal nu baradag mah
joy,nuhun ieu abi seserian wkwkw
fear,serem gini nafas sambil ngaderegdeg 
sadness,aah sok nyeredet kana hate duh bet teu puguk rarasaan
anger,wasit anjing edan bagong goblog jurig budeg modar setan 
anger,di baso bujangan kumah pernahnya naik angkot dari cihampelas trs turun kan 2rb aja ya manalagi aku pake seragam mah murah tpi akuteh ngasih 5rb da lagi bageur eh si mamang na kalah ngomong belegug budak teh kalah mere loba anjing pisan euy geus dibere teh
fear,sempet foto sieun langsunh uih wae ya ampun puguh balanja ge asa karek masuk jiga nu uang kaget langsung kaluar deui ngeri ath
sadness,sok ngajerit hate aingmah ningali berita teh indonesia oh indonesia ancur negaraku
anger,di imah dititah ngajedog hese anying
anger,ceuk aing oge tong sok balaga jd jalma mah ari kieu mah mewek siah kehed
joy,eta tah nu urang bingung bari nahan seuri kuat ka remubay hayang ngabarakatak sieun dosa ahahahahahahahahahahaha 
anger,bodo sateh meni hayang nakol nyaho di titah cicing di imah kehed
anger,beunget sia mah beunget jelema pianjingen setan
joy,boga kabogoh bageur pisan nuhun gusti 
joy,hapal 1 juz juga alhamdulillah pisan pan bapana mah boro2
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
fear,asa sararieun kieu pedah corona 
anger,ris engges we riungken meh puguh tong ngomong nu lain lain lah bisi aing emosi di galey sia ku aing 
joy,teu kuat nyakakak ieu mh astagfirullah
joy,nuhun gusti persib jadi juara doa sadayana kacapai nuhun gusti nuhuuunnn
joy,allhamdulillah hatur nuhun pisan the nya teh miadasmawati meuni bungah kawiwirang lgsg di waler ku teteh hehe 
joy,wa anang malem ini asa sumbringah gitu ya mau kawin besok kali ya hehe
sadness,diuk dina jojodog sambil moyan karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
anger,naon aisia goblog gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing rek diduruk eta heuncet maneh belegug pisan jd jelema teh koplok 
anger,rarasaan urang nu baragajul tapi asa teu bejad siga si abu janda nu wani nepi ka ngagogoreng ulama pertanyaan na naha si eta sakola agama teu sih siga ulama nu sejen tapi heran na loba nu ngadukung statement siga kitu patut artis deui asa beuki ku rudet
joy,enbae loba hikmahna mah aslina nuhun gusti nuhun bieu
anger,garoblog da jelema teh ngariwehken we bisana nyaho aing lieur
sadness,ka tasik oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu paduli
anger,di rumah sekarang dah puasa full tapi sedih anying da gara2 si corona romadon teh sepi we ah teu kieu romadon di imah kahayang aing mah siateh corona
anger,mun geus anjing mah da kumaha deui euy wasitna ge kudu rada dipantau
sadness,ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
joy,meuni atoh ningali adi lanceuk guyub kitu
fear,eh aingmah meuni serem jadi sieun nganterkeun deui hahaha tapi emang keeung si daerah diya mah hawa na beda
joy,duit poho asa manggih duit sok atoh hahahaha komo manggih na gocip sok sering hahaha
anger,udah auto dari sononya ontohod siah hayang dikepret ku siki kanyut hah heuh babangus siah bedog ku aing
anger,matakna jd perempuan jgn bodoh atu naon ngadatangan si botak beuuuhhh anti galau mah sholat sing kereup dodol
sadness,lieur ah lur kabogoh teu boga babaturan teuing kamarana jadi weh loba nu gareuleuh ka uing duit beak asa loba kasedih hirup teh 
fear,tadi jantung urang labuh bakat ku sieun
sadness,tapi angger pak ning ah patani nu benang gusur mah aya waeee karunya petani beuki seer proyek nya beuki wee seep mata pencaharianna punten pang regepkeun pak
fear,keur usum kieu mah batuk saetik rek di pariksa sieun di sangka corona mit amit ajig
anger,pelatih geus wani manajemen ngejedog laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
anger,mun aing jadi pemain mengbal atawa jadi pemain persib sakali hayang neunggeul si ismed duli di kartu merah ge
joy,udud ngeunah ya allah
joy,tah eta seer bersyukur anu penting hahahaha tos ah mening heurey enak nich pagi pagi udh babarakatakan
anger,mun kapangih blo urg ikut nya hayang neungeul urg the geus lila ey neungeul jelema
fear,nu cilaka pejit na allohuakbar kaluar astgfr sieun sok ingt ka kmu sok kkbutan sarieun cing jarauh omat tng kkbutn mun nnaon teh
fear,balik cimahi sieun balik cimahi boga duit asw korona
anger,teu loba omong da puguh ngararasakeun panas lieur jng awak paregel tos puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp teu nanaon ngala supaya weh
anger,matakna rada dijagi babangus na bray sasanget sanget na leuweung leuwih sanget tibatan sungut
anger,ka panggih ku aing buburak siah
